,pay_schedule_1,pay_schedule_2,pay_schedule_3,pay_schedule_4,home_owner,income,current_address_year,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed,personal_accounts_month
2816,0,1,0,0,1,35.15,4,1,70.0,15.6325,6.22418487,8.49569043,6.215039999999999,5.21504,3,1,91
2817,0,0,0,1,1,17.1,3,0,60.0,15.5034,6.68522689,8.73249237,7.69937,7.69937,15,0,31
2818,1,0,0,0,0,32.8,0,1,40.0,15.8775,6.6927142900000005,8.50792333,6.30245,7.30245,4,1,39
2819,1,0,0,0,0,52.95,7,1,60.0,15.4576,6.645,8.96738642,4.68039,6.680390000000001,6,1,40
2820,0,0,1,0,1,57.55,10,1,160.0,16.1536,5.7115042,9.21462561,3.86117,3.86117,6,1,54
2821,1,0,0,0,0,30.95,3,1,120.0,15.4592,8.40221849,9.428532950000001,5.50788,7.50788,5,0,30
2822,1,0,0,0,1,48.0,8,1,40.0,15.8484,5.665537819999999,9.35075866,7.3387899999999995,7.3387899999999995,6,0,50
2823,1,0,0,0,0,32.05,4,1,65.0,16.0102,4.9537479,8.55337583,4.67328,5.67328,2,1,86
2824,1,0,0,0,1,36.7,4,0,240.0,16.3946,6.451949580000001,9.13685132,7.142309999999999,7.142309999999999,6,0,25
2825,1,0,0,0,0,17.35,1,0,210.0,16.1946,6.67084874,9.39385437,7.41916,8.41916,10,1,98
2826,0,1,0,0,0,29.85,2,1,50.0,14.4956,4.97570588,6.59947926,6.30387,3.30387,9,1,1
2827,1,0,0,0,0,42.75,1,1,160.0,16.1497,6.76854622,8.66582869,5.0056,6.005599999999999,6,0,39
2828,0,1,0,0,0,16.8,4,1,50.0,15.8942,6.5205210099999995,7.252087449999999,5.85166,5.85166,3,1,13
2829,1,0,0,0,1,25.8,3,1,80.0,15.5981,6.502823530000001,7.5311995,4.56553,3.56553,10,1,31
2830,1,0,0,0,1,18.25,1,1,42.5,15.6841,7.21343697,8.14811905,4.12089,7.120889999999999,9,1,12
2831,1,0,0,0,0,37.85,2,0,40.0,16.2659,7.63994958,8.37291255,5.809480000000001,7.80948,10,0,50
2832,1,0,0,0,0,32.1,11,1,40.0,16.4129,5.69155462,9.19217992,7.60718,5.6071800000000005,6,1,42
2833,1,0,0,0,1,31.45,4,1,90.0,15.9781,6.25683193,9.33919914,6.354379999999999,6.354379999999999,3,0,42
2834,1,0,0,0,0,60.7,3,1,290.0,16.1546,7.06304202,8.82182618,6.2538800000000005,5.25388,4,1,42
2835,1,0,0,0,0,25.2,5,1,60.0,15.5908,6.17619328,8.70993446,7.88528,5.885280000000001,12,0,73
2836,1,0,0,0,0,50.8,3,1,90.0,16.0276,6.613294119999999,8.6535958,4.1414800000000005,7.14148,2,1,32
2837,1,0,0,0,0,36.7,1,1,410.0,16.2632,7.17763025,9.2367346,7.67517,8.67517,3,0,99
2838,1,0,0,0,1,48.0,10,1,220.0,16.1713,7.28162185,9.23853026,5.460509999999999,4.460509999999999,17,1,122
2839,1,0,0,0,0,20.9,5,1,50.0,14.997,6.3984958,8.5070255,6.42785,7.42785,3,1,55
2840,0,0,1,0,0,37.15,2,1,65.0,15.9048,4.48678151,8.53014455,7.27627,5.276269999999999,9,0,42
2841,1,0,0,0,1,60.75,6,1,140.0,16.1811,6.84021849,8.85639253,4.92341,6.92341,8,1,74
2842,0,0,0,1,0,37.2,4,1,85.0,16.3726,8.27279832,9.28263602,5.2487200000000005,6.24872,6,1,54
2843,1,0,0,0,0,31.55,2,1,60.0,15.5922,7.81144538,9.46287484,7.8679,5.867900000000001,6,1,26
2844,0,0,1,0,1,32.3,10,1,100.0,15.5922,7.0040504199999996,9.293409950000001,5.72253,8.722529999999999,9,1,42
2845,0,1,0,0,0,22.35,4,1,90.0,16.1145,8.40843697,7.94767912,7.3242899999999995,8.32429,4,1,39
2846,1,0,0,0,1,24.75,10,1,60.0,16.1946,6.94914286,8.76638535,5.88407,4.8840699999999995,9,1,87
2847,1,0,0,0,0,30.15,1,0,120.0,16.1267,7.32470588,9.7190923,9.46717,7.467169999999999,5,1,37
2848,1,0,0,0,1,34.55,2,0,90.0,16.3065,6.854924369999999,7.50965164,7.726100000000001,4.7261,10,0,37
2849,1,0,0,0,0,31.85,5,1,70.0,16.0554,7.64770588,8.82283624,9.040099999999999,6.040100000000001,5,0,43
2850,1,0,0,0,0,22.9,2,1,70.1,15.4528,7.95756303,8.51824834,7.3154900000000005,5.3154900000000005,2,1,40
2851,1,0,0,0,1,21.5,0,1,110.0,15.9959,8.086554620000001,8.8116134,7.27426,5.27426,3,1,27
2852,1,0,0,0,1,65.1,8,1,119.9,15.8835,6.4089916,8.50747441,5.26875,7.268750000000001,8,0,43
2853,1,0,0,0,0,32.55,0,1,60.0,15.1888,5.75486555,9.12540402,7.05371,6.05371,24,1,43
2854,0,1,0,0,0,35.5,2,1,90.0,15.4862,6.12815126,8.486487700000001,6.68202,3.6820199999999996,7,1,31
2855,0,0,1,0,0,19.15,0,1,145.0,16.3136,6.99236975,9.12574071,6.154960000000001,5.154959999999999,2,1,29
2856,0,0,1,0,1,14.85,1,1,110.0,15.528,6.3945042,8.65426917,6.86598,5.8659799999999995,5,0,40
2857,1,0,0,0,1,72.5,4,1,50.0,16.1566,3.7641260500000002,8.42846561,6.671589999999999,5.67159,18,1,2
2858,0,1,0,0,0,57.25,3,1,60.0,14.9837,4.81332773,8.63081343,5.51693,3.51693,2,0,100
2859,1,0,0,0,1,73.32,5,1,55.0,15.2604,7.3347226899999995,9.32786407,4.59277,3.5927700000000002,7,1,86
2860,0,1,0,0,0,27.2,2,1,80.0,16.1377,6.8217731100000005,9.023276169999999,5.08937,6.08937,7,0,54
2861,1,0,0,0,1,52.5,6,0,100.0,16.0951,6.2854285700000005,9.0028506,6.49171,6.49171,15,1,38
2862,1,0,0,0,1,37.65,3,1,120.0,16.1053,6.51039496,8.77682259,8.27044,6.270440000000001,5,0,38
2863,0,0,1,0,0,30.95,0,1,170.0,16.3339,6.2499747900000004,8.12724457,5.8209,4.8209,2,1,40
2864,0,1,0,0,0,25.9,6,1,70.1,15.6082,7.0407563,8.23947298,6.07128,4.07128,2,1,41
2865,1,0,0,0,1,52.95,5,0,240.0,16.4688,6.80759664,9.40485276,5.417070000000001,8.417069999999999,5,0,26
2866,1,0,0,0,0,61.75,2,1,300.0,16.1917,7.6327058800000005,9.01373676,7.69459,7.69459,4,1,66
2867,1,0,0,0,0,30.65,2,1,90.0,16.1908,6.94683193,8.81150117,4.62871,5.62871,3,0,50
2868,1,0,0,0,1,27.05,1,1,110.0,16.435,7.2557479,8.10457443,6.54931,6.54931,7,1,15
2869,0,0,1,0,0,15.1,3,1,40.0,15.3937,5.26944538,8.79904381,5.846710000000001,6.84671,8,0,62
2870,0,0,0,1,1,30.85,7,0,60.0,15.5966,7.72952101,9.305530619999999,4.8935699999999995,5.89357,2,1,54
2871,0,1,0,0,0,22.1,3,1,60.0,15.4219,7.32536134,8.46258305,6.4734,6.4734,7,1,49
2872,0,1,0,0,0,25.4,3,0,35.0,15.508,6.39109244,8.2494613,5.2282399999999996,4.2282399999999996,3,1,50
2873,1,0,0,0,1,30.25,1,1,40.0,16.1347,6.66989076,9.158623630000001,5.63304,6.63304,6,0,21
2874,1,0,0,0,0,34.95,8,1,70.0,16.0372,7.7532437,9.29262435,8.12754,7.12754,2,1,43
2875,1,0,0,0,0,36.5,2,0,135.0,16.1546,8.03352941,9.21608458,5.88485,7.88485,8,0,74
2876,0,1,0,0,1,41.15,9,1,110.0,15.8337,7.650966390000001,9.3939666,5.642740000000001,6.64274,7,1,42
2877,1,0,0,0,1,45.21,2,1,70.0,15.8075,7.0596806700000005,9.293971090000001,4.72929,5.729290000000001,4,1,28
2878,1,0,0,0,0,30.0,3,1,70.0,15.8324,7.67394118,8.65292243,6.194319999999999,6.194319999999999,5,1,12
2879,1,0,0,0,1,36.6,1,1,135.0,16.4285,7.2745462199999995,8.56325193,6.473139999999999,7.473140000000001,8,1,38
2880,1,0,0,0,1,29.8,8,1,75.0,16.0297,7.18151261,9.608884,7.93584,6.93584,8,1,27
2881,0,1,0,0,0,51.2,3,1,80.0,15.9748,5.35971429,9.01295116,7.1957,6.1956999999999995,4,0,54
2882,0,0,1,0,0,45.2,2,1,70.0,14.9635,5.199815129999999,8.47436703,4.10321,5.103210000000001,10,1,73
2883,1,0,0,0,0,31.4,2,0,40.0,16.3417,6.82779832,9.22640959,5.6157699999999995,4.61577,5,0,37
2884,1,0,0,0,0,15.15,3,1,55.0,15.7233,6.869092439999999,9.06872868,8.10096,5.10096,3,1,37
2885,0,1,0,0,1,35.3,1,1,120.0,15.5065,6.21605882,8.64158736,3.76693,5.76693,4,0,38
2886,1,0,0,0,0,31.75,2,1,120.0,15.1556,7.8953697499999995,9.01239002,7.49078,6.490780000000001,26,0,63
2887,0,1,0,0,0,26.15,4,1,100.0,15.8435,5.632000000000001,9.31664123,8.65029,7.65029,5,0,62
2888,1,0,0,0,1,47.3,8,0,135.0,16.6031,7.5488319299999995,7.9360073600000005,4.84374,2.8437400000000004,4,1,38
2889,0,1,0,0,0,32.65,2,1,90.0,15.9083,6.67094118,7.72176333,4.138859999999999,5.138859999999999,3,1,39
2890,1,0,0,0,0,16.05,1,1,60.0,15.6537,7.917865549999999,9.023837310000001,5.4636499999999995,7.4636499999999995,8,0,38
2891,0,1,0,0,1,40.35,2,1,80.0,15.6607,5.364159659999999,7.58742593,3.9548499999999995,3.9548499999999995,2,1,12
2892,1,0,0,0,0,18.2,3,1,50.0,15.7783,7.59320168,9.23707129,4.57918,5.57918,5,0,38
2893,0,1,0,0,0,55.37,2,0,70.0,15.8509,7.552899159999999,8.58749327,6.89253,7.89253,6,0,50
2894,1,0,0,0,0,35.8,4,1,60.0,16.0607,8.92513445,9.84445143,7.35742,9.35742,4,0,19
2895,1,0,0,0,1,31.35,9,1,80.0,16.265,7.3345210100000005,8.68771323,6.61036,6.61036,3,0,40
2896,0,0,1,0,0,42.85,4,1,40.0,15.7974,6.65661345,9.4852083,7.98356,6.98356,7,1,43
2897,0,0,0,1,1,67.2,3,1,50.0,16.359,5.86240336,8.015128390000001,8.05692,7.05692,5,1,2
2898,1,0,0,0,1,35.6,1,1,90.0,16.2832,7.344865550000001,9.21529898,9.27269,9.27269,5,0,42
2899,0,0,0,1,1,20.1,3,0,50.0,16.2769,6.58471429,7.5756419500000005,4.68704,4.68704,2,1,50
2900,0,0,1,0,1,65.6,6,1,110.0,15.5311,6.5359327700000005,8.17067696,3.57604,3.57604,25,1,39
2901,0,0,1,0,1,37.45,8,0,260.0,16.2147,5.77878151,7.85722302,5.692279999999999,4.69228,3,0,38
2902,1,0,0,0,1,32.7,9,1,110.0,16.0167,6.7377142899999996,9.40608727,5.25543,5.25543,5,0,42
2903,0,0,0,1,0,19.9,0,1,40.0,16.0806,7.98413445,8.06922248,5.80772,6.807720000000001,6,0,44
2904,1,0,0,0,1,16.85,2,1,55.0,15.3803,6.803218490000001,8.52026845,8.44133,5.44133,4,1,50
2905,0,1,0,0,0,47.9,0,1,120.0,15.5111,5.77564706,8.8562803,7.3244299999999996,4.32443,7,1,67
2906,1,0,0,0,0,30.05,6,1,510.0,16.1467,6.9112857100000005,9.70820614,7.712059999999999,8.712060000000001,4,0,55
2907,1,0,0,0,1,76.38,7,1,320.0,15.9511,7.26457143,9.56365595,8.84623,8.84623,5,1,12
2908,1,0,0,0,0,17.1,1,1,40.0,15.7615,7.368462180000001,8.50691327,6.74686,6.74686,6,0,54
2909,0,0,0,1,0,60.25,4,1,60.0,15.4956,5.54043697,8.99039325,7.41207,4.41207,11,1,49
2910,1,0,0,0,0,50.3,6,1,90.0,15.6154,7.60509244,8.014567249999999,5.97514,7.97514,13,1,12
2911,0,0,0,1,0,37.55,5,1,80.0,15.7113,8.1947563,8.428802300000001,6.014749999999999,4.01475,5,1,74
2912,1,0,0,0,0,35.85,1,1,90.0,16.0743,6.51086555,8.452145810000001,6.61402,4.61402,7,1,55
2913,1,0,0,0,0,20.1,4,1,60.0,15.4704,6.4260084,9.1031828,6.50506,6.50506,5,1,54
2914,1,0,0,0,1,62.35,3,0,240.0,15.8088,7.02655462,9.1806204,7.67649,8.67649,5,1,37
2915,1,0,0,0,0,17.45,2,1,50.0,15.5627,6.90008403,8.65415694,6.42924,7.42924,6,1,38
2916,1,0,0,0,0,36.4,1,1,70.0,15.5775,6.71589076,7.5418612,4.9963,3.9962999999999997,6,1,25
2917,1,0,0,0,0,56.95,6,1,70.0,16.254,6.7777983200000005,9.67498653,6.7461,8.7461,3,1,54
2918,1,0,0,0,0,31.65,3,1,50.0,15.7126,7.18304202,9.73031514,6.16308,5.16308,3,1,38
2919,1,0,0,0,1,42.85,4,1,60.0,16.1526,7.65457983,9.831769620000001,5.83709,5.83709,6,0,62
2920,0,0,0,1,0,44.85,1,1,90.0,16.1115,8.39394958,9.4061995,7.72537,8.72537,5,1,49
2921,1,0,0,0,1,39.1,6,0,70.0,15.8727,7.56992437,8.17236039,5.49697,7.496969999999999,3,1,50
2922,1,0,0,0,0,16.15,5,1,50.0,15.9304,7.8264958,9.06805531,7.545579999999999,8.545580000000001,2,1,67
2923,0,1,0,0,0,66.75,1,1,60.0,15.8138,7.57573109,8.4734692,4.933409999999999,5.93341,5,0,25
2924,1,0,0,0,1,61.65,10,1,70.0,16.2576,5.69636975,9.698217810000001,4.55089,7.55089,10,1,42
2925,0,0,1,0,0,17.8,0,0,60.0,15.9177,7.1157395,7.913225000000001,5.83701,3.8370100000000003,2,1,74
2926,0,1,0,0,1,77.15,4,0,330.0,15.8472,8.202352939999999,7.83399174,7.221539999999999,6.22154,5,1,50
2927,1,0,0,0,1,28.85,2,1,190.0,16.0405,7.95669748,8.486599929999999,7.868460000000001,4.86846,2,0,40
2928,1,0,0,0,1,36.0,7,1,145.0,15.9024,6.819731089999999,8.75381577,5.899419999999999,6.899420000000001,7,1,18
2929,1,0,0,0,0,16.3,2,1,40.0,15.8691,6.0387563,9.53952685,5.8881,6.8881000000000006,5,1,29
2930,1,0,0,0,1,51.3,5,0,50.0,15.3163,4.85005042,8.75583588,5.109909999999999,7.10991,19,1,16
2931,1,0,0,0,0,37.95,3,1,85.0,15.1946,5.097882350000001,8.92350512,6.79945,4.79945,6,0,26
2932,1,0,0,0,0,25.4,5,1,50.0,15.2042,5.446512610000001,8.57570928,5.64335,7.64335,9,1,29
2933,0,0,0,1,1,41.45,7,1,60.0,15.6718,7.58592437,9.091062130000001,6.42541,4.42541,11,1,89
2934,1,0,0,0,0,52.0,2,1,115.0,15.7287,7.23871429,9.52920183,4.06379,6.06379,4,1,45
2935,0,1,0,0,1,30.55,1,1,140.0,15.9815,6.47798319,9.68688274,8.88001,8.88001,6,0,28
2936,0,0,1,0,0,14.95,4,1,52.5,15.4799,7.2487563,8.69960945,5.297460000000001,7.29746,7,1,39
2937,1,0,0,0,0,31.15,2,1,90.0,16.1467,7.58229412,8.81116448,6.99422,7.994219999999999,6,0,54
2938,1,0,0,0,0,60.25,1,1,300.0,16.2595,7.2989999999999995,8.81015443,7.784180000000001,6.784179999999999,6,1,40
2939,1,0,0,0,1,24.5,2,1,50.0,15.3769,7.21085714,9.215186749999999,6.114190000000001,7.114190000000001,9,0,38
2940,1,0,0,0,0,29.42,2,1,80.0,16.2363,6.7818403400000005,9.05806698,6.82817,5.82817,5,1,26
2941,1,0,0,0,0,26.15,2,1,40.0,16.049,6.35148739,8.67716376,8.06716,8.06716,8,1,2
2942,1,0,0,0,1,50.0,5,0,240.0,16.0211,7.22803361,9.22730742,8.40813,7.408130000000001,7,0,26
2943,0,0,1,0,1,27.55,8,1,60.0,15.1012,5.4327563,8.78883103,4.3243,5.324299999999999,7,1,68
2944,1,0,0,0,1,20.4,4,1,70.0,15.68,5.92607563,9.07961483,5.68409,5.68409,5,1,49
2945,0,0,1,0,1,61.45,6,1,110.0,15.9804,7.5617479,9.51809122,6.476509999999999,6.476509999999999,8,1,99
2946,1,0,0,0,0,30.8,2,0,65.0,15.4464,7.243857139999999,9.42898186,7.50788,8.50788,2,0,37
2947,1,0,0,0,1,30.85,3,1,60.0,16.0806,7.255100840000001,8.90162058,5.900499999999999,4.9005,7,1,27
2948,1,0,0,0,0,36.75,5,1,60.0,15.7326,4.42165546,8.69927276,3.8501999999999996,6.850199999999999,3,0,28
2949,0,1,0,0,1,27.9,4,1,120.0,15.8763,3.00343697,8.67536811,7.15849,6.15849,6,0,85
2950,1,0,0,0,1,46.35,6,1,70.0,15.8275,7.51063025,8.148231280000001,6.34283,5.342829999999999,4,1,38
2951,1,0,0,0,1,42.05,6,1,70.0,16.0222,8.17762185,9.552657570000001,6.49437,5.49437,12,0,37
2952,0,0,0,1,0,25.5,4,1,50.0,15.7796,5.98166387,8.80072724,8.309569999999999,7.30957,5,1,98
2953,1,0,0,0,1,27.6,2,1,70.0,16.544,7.07876471,7.9914482,6.64285,6.64285,5,0,38
2954,1,0,0,0,1,26.4,4,0,40.0,15.7911,5.91504202,8.71105674,3.8767899999999997,4.87679,7,1,38
2955,1,0,0,0,0,25.15,5,0,260.0,15.935,5.836151259999999,7.6555485700000006,7.54083,5.54083,3,0,38
2956,0,0,1,0,0,21.05,2,0,120.0,15.6382,6.602697480000001,9.03584575,6.64841,6.64841,2,0,49
2957,1,0,0,0,0,47.9,3,1,55.0,14.9476,6.268697479999999,8.50769887,5.04433,7.0443299999999995,6,1,37
2958,1,0,0,0,0,32.65,2,1,100.0,15.9442,8.15990756,9.608884,6.4378,6.4378,6,1,42
2959,0,0,0,1,1,26.8,4,0,50.0,15.8667,7.90573109,9.21586012,9.02725,6.0272499999999996,4,0,26
2960,1,0,0,0,1,30.4,9,0,50.0,15.5702,7.46913445,9.58464266,6.716379999999999,7.716380000000001,6,0,50
2961,0,1,0,0,0,25.2,8,0,260.0,16.2949,7.490327730000001,8.38503322,6.92741,6.92741,4,0,38
2962,1,0,0,0,0,35.6,4,1,70.0,15.7999,5.87163866,8.58580984,5.63046,6.63046,9,0,29
2963,0,1,0,0,0,52.7,10,1,80.0,16.4752,7.51815966,8.03734961,5.37633,6.37633,3,0,30
2964,1,0,0,0,1,44.94,1,0,70.0,14.8823,6.845310919999999,9.1470641,5.91894,3.91894,15,1,17
2965,1,0,0,0,0,32.6,1,1,110.0,16.0858,6.36413445,9.02361286,6.88183,8.881829999999999,6,0,42
2966,1,0,0,0,1,52.95,6,0,90.0,16.2503,6.9235042,9.01373676,5.44222,8.44222,5,0,38
2967,0,0,1,0,1,17.85,10,1,70.0,15.2967,5.47476471,9.12551625,6.559559999999999,4.559559999999999,13,0,42
2968,1,0,0,0,0,25.9,9,0,135.0,16.2886,6.603512609999999,8.63058897,7.68197,7.68197,2,0,26
2969,0,1,0,0,0,31.65,2,1,40.0,15.9511,7.05002521,7.93510953,5.36391,6.363910000000001,7,1,122
2970,0,0,0,1,0,23.7,2,0,70.0,16.2061,6.54058824,8.78838212,8.414660000000001,6.41466,3,0,38
2971,0,1,0,0,1,67.2,7,1,89.9,15.9153,7.57918487,9.2481819,7.00304,6.0030399999999995,2,0,28
2972,1,0,0,0,0,32.4,0,1,70.0,15.9431,7.99679832,9.30564284,5.7134,5.7134,7,0,43
2973,1,0,0,0,0,37.4,3,1,40.0,16.5096,6.92891597,9.75365865,6.27847,7.27847,4,0,30
2974,1,0,0,0,1,40.35,4,1,100.0,15.7987,7.01305042,9.30541839,8.42828,7.428280000000001,10,1,39
2975,0,1,0,0,0,36.35,3,1,90.0,16.1655,7.80461345,8.46280751,7.1095299999999995,6.1095299999999995,2,0,67
2976,1,0,0,0,1,42.6,3,1,60.0,16.412,7.8303613400000005,8.38559436,8.569189999999999,6.569190000000001,2,0,41
2977,1,0,0,0,0,47.37,4,1,60.0,16.0909,7.796764710000001,8.767058720000001,4.81691,4.81691,6,0,16
2978,1,0,0,0,0,65.85,3,1,70.0,16.2567,5.84857983,9.47409768,7.9146,5.9146,8,0,42
2979,1,0,0,0,1,26.3,3,1,50.0,15.8918,5.58021849,9.14661519,8.03497,8.03497,12,0,29
2980,1,0,0,0,1,22.3,3,1,80.0,15.6951,7.79888235,8.77682259,7.67,5.67,3,0,40
2981,1,0,0,0,1,51.9,6,1,135.0,16.5273,8.11181513,8.889836599999999,8.111089999999999,6.11109,2,1,29
2982,1,0,0,0,0,41.7,2,1,50.0,15.2949,4.99243697,8.53014455,6.46436,4.46436,6,1,27
2983,0,1,0,0,0,16.0,6,1,40.0,15.6676,6.8422521000000005,8.271794759999999,4.62965,4.62965,4,1,49
2984,1,0,0,0,1,61.95,6,1,360.0,16.0712,6.67253782,8.609826720000001,6.97327,5.97327,6,1,86
2985,0,0,0,1,0,30.35,0,1,50.0,15.7821,7.4959663899999995,9.02484737,8.53003,7.53003,6,1,38
2986,0,0,1,0,0,25.06,2,1,70.0,15.4799,6.76037815,8.23868738,7.3883399999999995,5.38834,4,1,49
2987,1,0,0,0,1,31.45,7,1,40.0,15.6297,4.9392437000000005,9.305081699999999,5.104509999999999,7.10451,6,0,43
2988,1,0,0,0,1,37.7,7,1,100.0,15.9635,7.84959664,8.49681271,8.10006,6.100060000000001,5,0,41
2989,0,1,0,0,1,35.4,8,1,60.0,15.8125,6.438731090000001,8.81015443,8.325660000000001,5.32566,14,0,30
2990,0,1,0,0,0,31.95,1,1,45.0,15.365,6.68768908,8.70993446,5.4818999999999996,5.4818999999999996,3,1,50
2991,1,0,0,0,1,50.15,6,1,110.0,15.8977,5.33890756,9.14762525,5.994730000000001,4.99473,7,0,42
2992,1,0,0,0,1,35.3,1,1,135.0,15.8811,7.79714286,8.710944510000001,6.43074,5.430739999999999,4,1,30
2993,1,0,0,0,0,28.85,2,1,140.0,16.4407,7.702789920000001,8.58659544,7.63598,4.63598,3,1,40
2994,0,1,0,0,0,31.21,6,1,50.0,16.1704,7.267302519999999,7.373967500000001,6.75407,5.7540700000000005,6,0,74
2995,0,1,0,0,1,42.15,5,0,110.0,16.3145,7.55506723,9.563319270000001,8.92216,5.92216,4,0,50
2996,1,0,0,0,1,60.1,6,0,145.0,16.2203,6.63954622,9.22697073,5.253679999999999,6.25368,4,1,97
2997,0,0,1,0,1,17.3,9,1,50.0,15.9083,7.19379832,9.550974140000001,7.895560000000001,5.89556,7,1,42
2998,1,0,0,0,0,22.6,2,1,60.0,16.265,7.01963025,8.22768899,4.4172,4.4172,6,1,100
2999,0,1,0,0,0,27.5,6,1,55.0,15.008,6.13459664,9.035396839999999,6.14311,5.14311,4,0,12
3000,1,0,0,0,1,24.75,6,1,40.0,16.2967,8.23695798,9.62975848,6.12558,7.12558,4,1,98
3001,0,1,0,0,1,16.85,2,0,70.0,16.4956,6.58032773,9.58632609,4.89281,4.89281,6,1,37
3002,1,0,0,0,1,37.6,1,1,80.0,15.6154,6.7807395,8.11534836,3.44582,4.445819999999999,4,0,28
3003,0,1,0,0,0,25.15,3,1,100.0,15.8125,7.54541176,8.31758395,4.043229999999999,4.043229999999999,5,1,30
3004,0,1,0,0,1,30.3,1,1,40.0,16.226,7.86892437,8.97883372,6.1702900000000005,5.17029,2,1,54
3005,1,0,0,0,0,48.75,5,1,270.0,16.3312,7.050890760000001,9.3840905,8.33538,7.335380000000001,3,1,1
3006,1,0,0,0,0,20.5,2,1,50.0,15.7393,7.29932773,7.3979843800000005,5.994350000000001,6.994350000000001,4,1,14
3007,1,0,0,0,0,52.7,3,0,230.0,15.9024,6.639899160000001,8.25069582,5.4768799999999995,8.47688,5,0,26
3008,0,0,1,0,1,33.3,3,1,230.0,15.9545,6.85168067,9.60697612,7.87502,7.87502,7,0,27
3009,1,0,0,0,0,42.15,5,0,60.0,15.6197,7.53877311,8.6322724,5.97276,7.97276,8,1,38
3010,0,0,0,1,1,25.05,2,0,60.0,16.2687,8.08197479,7.49708206,4.0631699999999995,5.06317,4,1,38
3011,1,0,0,0,1,50.35,2,1,60.0,16.4186,6.78478151,8.28447657,3.95991,3.95991,6,1,39
3012,1,0,0,0,0,16.8,3,1,40.0,16.4767,7.97048739,9.75377087,8.56965,9.56965,3,0,41
3013,1,0,0,0,0,37.5,1,1,110.0,16.3624,7.80123529,9.55153528,5.4875799999999995,8.48758,5,1,62
3014,1,0,0,0,1,37.55,1,0,190.0,16.3658,7.12586555,9.013512299999999,6.5281400000000005,6.5281400000000005,5,0,38
3015,1,0,0,0,1,30.1,1,0,40.0,14.887,6.78710084,9.01306339,7.081659999999999,7.081659999999999,7,0,25
3016,1,0,0,0,0,27.1,1,1,50.0,15.8374,7.809823529999999,8.33935626,7.0156600000000005,7.0156600000000005,9,1,2
3017,1,0,0,0,1,40.6,4,1,70.0,16.254,5.5968319300000005,8.50691327,5.5653,8.5653,5,0,42
3018,0,1,0,0,0,32.8,3,1,70.0,15.3987,6.6481176500000005,8.41847728,5.27933,3.27933,7,1,30
3019,0,0,1,0,1,52.75,7,1,110.0,16.1615,6.37567227,8.43026127,6.2617,6.2617,4,0,42
3020,1,0,0,0,0,20.95,1,1,40.0,15.9533,7.432932770000001,8.81172562,6.1389499999999995,8.138950000000001,5,1,38
3021,0,0,0,1,0,35.4,2,0,40.0,15.0617,7.7611932800000005,8.94494074,4.9046,7.9046,8,0,28
3022,1,0,0,0,1,17.85,0,1,65.0,15.83,7.57006723,8.57582151,6.47529,7.47529,3,1,50
3023,1,0,0,0,0,27.7,2,1,45.0,15.417,7.03363025,8.52947118,7.52212,4.52212,6,1,54
3024,1,0,0,0,0,25.1,3,1,60.0,14.9293,6.42957983,8.54091848,7.40008,7.40008,7,1,41
3025,1,0,0,0,0,14.35,1,1,90.0,16.2071,7.74763866,7.95890196,3.95213,3.95213,4,1,28
3026,1,0,0,0,1,52.35,3,1,40.0,15.1713,7.990487389999999,9.23819357,7.108879999999999,6.10888,11,1,42
3027,1,0,0,0,0,16.45,7,1,90.0,16.2109,7.22510924,8.84415963,6.0689,6.0689,2,1,19
3028,0,1,0,0,0,32.6,3,1,80.0,16.0091,6.38115966,8.597481590000001,4.48541,7.48541,7,1,43
3029,1,0,0,0,0,35.15,10,1,170.0,16.1946,6.53220168,9.002177230000001,4.14367,4.14367,6,1,54
3030,0,0,1,0,0,29.35,2,1,90.0,16.092,7.57015966,9.06996319,6.5402499999999995,6.5402499999999995,3,0,21
3031,0,0,0,1,0,22.05,1,1,70.0,15.9545,7.314134450000001,9.608884,6.062849999999999,7.062850000000001,4,1,50
3032,1,0,0,0,0,32.55,1,1,40.0,15.0554,5.111218490000001,8.486487700000001,7.09485,7.09485,4,0,38
3033,0,1,0,0,0,27.3,3,0,90.0,15.4972,6.99863025,8.64192404,4.867,7.866999999999999,13,0,49
3034,1,0,0,0,1,33.15,1,1,70.0,15.1674,5.53504202,8.96850871,5.388770000000001,6.38877,6,1,27
3035,0,0,1,0,0,17.85,2,1,60.0,15.6828,6.948621849999999,8.99106662,4.73886,6.73886,6,1,97
3036,1,0,0,0,1,22.95,1,1,45.0,15.0036,6.74920168,7.57631532,3.9800799999999996,6.980079999999999,8,1,26
3037,1,0,0,0,0,42.55,7,0,70.0,15.3853,6.33912605,8.77760819,2.40571,4.40571,9,0,97
3038,1,0,0,0,1,52.0,5,1,40.0,16.4472,7.6320672300000005,7.94689352,3.80359,4.80359,6,1,40
3039,1,0,0,0,0,52.4,4,0,295.0,15.3786,5.52283193,9.23774466,6.59116,5.5911599999999995,5,1,50
3040,0,0,1,0,1,30.05,6,1,50.0,16.0607,7.76692437,8.721606210000001,5.79943,5.79943,8,0,43
3041,1,0,0,0,0,32.35,2,1,40.0,15.7086,7.4631764700000005,9.29442,5.295579999999999,8.295580000000001,5,0,40
